,time,ingress,egress
0,0.1,0.0,829.0
1,0.2,0.0,829.0
2,0.30000000000000004,0.0,1658.0
3,0.4,0.0,0.0
4,0.5,0.0,829.0
5,0.6,0.0,1658.0
6,0.7,0.0,829.0
7,0.7999999999999999,0.0,829.0
8,0.8999999999999999,0.0,1658.0
9,0.9999999999999999,0.0,829.0
10,1.0999999999999999,0.0,829.0
11,1.2,0.0,0.0
12,1.3,0.0,0.0
13,1.4000000000000001,0.0,829.0
14,1.5000000000000002,0.0,829.0
15,1.6000000000000003,0.0,829.0
16,1.7000000000000004,0.0,829.0
17,1.8000000000000005,0.0,829.0
18,1.9000000000000006,0.0,829.0
19,2.0000000000000004,0.0,1658.0
20,2.1000000000000005,0.0,829.0
21,2.2000000000000006,0.0,829.0
22,2.3000000000000007,0.0,1658.0
23,2.400000000000001,0.0,829.0
24,2.500000000000001,0.0,829.0
25,2.600000000000001,0.0,829.0
26,2.700000000000001,0.0,829.0
27,2.800000000000001,0.0,0.0
28,2.9000000000000012,0.0,829.0
29,3.0000000000000013,0.0,829.0
30,3.1000000000000014,0.0,829.0
31,3.2000000000000015,0.0,829.0
32,3.3000000000000016,0.0,829.0
33,3.4000000000000017,0.0,1658.0
34,3.5000000000000018,0.0,829.0
35,3.600000000000002,0.0,1181.0
36,3.700000000000002,0.0,1658.0
37,3.800000000000002,0.0,0.0
38,3.900000000000002,0.0,829.0
39,4.000000000000002,0.0,829.0
40,4.100000000000001,0.0,829.0
41,4.200000000000001,0.0,829.0
42,4.300000000000001,0.0,0.0
43,4.4,0.0,829.0
44,4.5,0.0,829.0
45,4.6,0.0,829.0
46,4.699999999999999,0.0,829.0
47,4.799999999999999,0.0,829.0
48,4.899999999999999,0.0,1658.0
49,4.999999999999998,0.0,829.0
50,5.099999999999998,0.0,829.0
51,5.1999999999999975,0.0,829.0
52,5.299999999999997,0.0,0.0
53,5.399999999999997,0.0,829.0
54,5.4999999999999964,0.0,829.0
55,5.599999999999996,0.0,1658.0
56,5.699999999999996,0.0,0.0
57,5.799999999999995,0.0,0.0
58,5.899999999999995,0.0,829.0
59,5.999999999999995,0.0,829.0
60,6.099999999999994,0.0,0.0
61,6.199999999999994,0.0,829.0
62,6.299999999999994,0.0,829.0
63,6.399999999999993,0.0,1658.0
64,6.499999999999993,0.0,829.0
65,6.5999999999999925,0.0,1658.0
66,6.699999999999992,0.0,829.0
67,6.799999999999992,0.0,0.0
68,6.8999999999999915,0.0,829.0
69,6.999999999999991,0.0,829.0
70,7.099999999999991,0.0,1658.0
71,7.19999999999999,0.0,829.0
72,7.29999999999999,0.0,1658.0
73,7.39999999999999,0.0,0.0
74,7.499999999999989,0.0,829.0
75,7.599999999999989,0.0,829.0
76,7.699999999999989,0.0,829.0
77,7.799999999999988,0.0,0.0
78,7.899999999999988,0.0,829.0
79,7.999999999999988,0.0,1658.0
80,8.099999999999987,0.0,829.0
81,8.199999999999987,0.0,829.0
82,8.299999999999986,0.0,829.0
83,8.399999999999986,0.0,829.0
84,8.499999999999986,0.0,829.0
85,8.599999999999985,0.0,1658.0
86,8.699999999999985,0.0,829.0
87,8.799999999999985,0.0,829.0
88,8.899999999999984,0.0,829.0
89,8.999999999999984,0.0,829.0
90,9.099999999999984,0.0,829.0
91,9.199999999999983,0.0,1658.0
92,9.299999999999983,0.0,829.0
93,9.399999999999983,0.0,829.0
94,9.499999999999982,0.0,0.0
95,9.599999999999982,0.0,829.0
96,9.699999999999982,0.0,829.0
97,9.799999999999981,0.0,829.0
98,9.89999999999998,0.0,0.0
99,9.99999999999998,0.0,829.0
100,10.09999999999998,0.0,1658.0
101,10.19999999999998,0.0,829.0
102,10.29999999999998,0.0,1658.0
103,10.399999999999979,0.0,829.0
104,10.499999999999979,0.0,829.0
105,10.599999999999978,0.0,1658.0
106,10.699999999999978,0.0,829.0
107,10.799999999999978,0.0,0.0
108,10.899999999999977,0.0,0.0
109,10.999999999999977,0.0,1658.0
110,11.099999999999977,0.0,829.0
111,11.199999999999976,0.0,0.0
112,11.299999999999976,0.0,829.0
113,11.399999999999975,0.0,829.0
114,11.499999999999975,0.0,219.0
115,11.599999999999975,0.0,0.0
116,11.699999999999974,0.0,829.0
117,11.799999999999974,0.0,829.0
118,11.899999999999974,0.0,829.0
119,11.999999999999973,0.0,829.0
120,12.099999999999973,0.0,829.0
121,12.199999999999973,0.0,829.0
122,12.299999999999972,0.0,829.0
123,12.399999999999972,0.0,829.0
124,12.499999999999972,0.0,829.0
125,12.599999999999971,0.0,0.0
126,12.69999999999997,0.0,0.0
127,12.79999999999997,0.0,829.0
128,12.89999999999997,0.0,829.0
129,12.99999999999997,0.0,0.0
130,13.09999999999997,0.0,1658.0
131,13.199999999999969,0.0,829.0
132,13.299999999999969,0.0,829.0
133,13.399999999999968,0.0,829.0
134,13.499999999999968,0.0,829.0
135,13.599999999999968,0.0,829.0
136,13.699999999999967,0.0,829.0
137,13.799999999999967,0.0,829.0
138,13.899999999999967,0.0,829.0
139,13.999999999999966,0.0,829.0
140,14.099999999999966,0.0,1658.0
141,14.199999999999966,0.0,0.0
142,14.299999999999965,0.0,829.0
143,14.399999999999965,0.0,0.0
144,14.499999999999964,0.0,829.0
145,14.599999999999964,0.0,829.0
146,14.699999999999964,0.0,829.0
147,14.799999999999963,0.0,829.0
148,14.899999999999963,0.0,829.0
149,14.999999999999963,0.0,0.0
